Iteration	A_taiwaniana_6137_A	A_taiwaniana_6137_B	A_tenuisecta_sp2_8704_A	A_tenuisecta_sp2_8704_B	A_tenuisecta_sp3_8745_A	A_tenuisecta_sp3_8745_B	C_diaphana_6380_A	C_diaphana_6380_B	C_fragilis_sp1_7009_A	C_fragilis_sp1_7009_B	C_montana_7943_A	C_montana_7943_B	C_pellucida_6055_A	C_pellucida_6055_B	C_sudetica_8674_A	C_sudetica_8674_B	C_tasmanica_6379_A	C_tasmanica_6379_B	C_tenuis_6387_A	C_tenuis_6387_B	C_utahensis_6848_A	C_utahensis_6848_B	G_continentale_6979_A	G_continentale_6979_B	G_dryopteris_7981_A	G_dryopteris_7981_B	G_dryopteris_7981_C	G_dryopteris_7981_D	G_oyamense_sp2_8739_A	G_oyamense_sp2_8739_B	G_remotepinnatum_4862_A	G_remotepinnatum_4862_B	G_robertianum_7945_A	G_robertianum_7945_B	xCystocarpium_7974_A	xCystocarpium_7974_B	xCystocarpium_7974_C	xCystocarpium_7974_D
2849	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2850	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2851	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2852	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2853	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2854	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2855	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2856	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2857	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2858	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2859	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2860	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2861	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2862	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2863	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2864	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2865	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2866	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2867	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2868	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2869	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2870	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2871	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2872	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2873	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2874	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2875	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2876	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2877	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2878	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2879	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2880	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2881	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2882	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2883	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2884	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2885	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2886	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2887	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2888	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2889	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2890	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2891	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2892	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2893	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2894	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2895	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
2896	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
